id,title,nwits
BIB6203,Glosses on the Liber derivationum ('Panormia') of Osbern of Gloucester,4
BIB165,Relatio de Standardo,3
BIB180,ME glosses in Alphita,3
BIB205,Apocalypse of St. John (ME version 2),3
BIB208,John Arderne's Practica de Fistula in Ano (anonymous translation),3
BIB246,The Assembly of Ladies,3
BIB278,The Neville's Cross Fragment,3
BIB358,Body and Soul (4),3
BIB364,Boldon Book,3
BIB366,Meditations on the Supper of Our Lord and the Hours of the Passion (ME version of chapters 75-85 of Meditationes Vitae Christi),3
BIB375,Metrical Paraphrase of the Penitential Psalms (2),3
BIB383,Prose Brut (ME version concluding in 1333),3
BIB384,Prose Brut (ME version concluding in 1377),3
BIB388,Prose Brut (ME version concluding in 1430),3
BIB425,Description of Rome (Solace of Pilgrims),3
BIB474,Castle of Love (1),3
BIB488,Distichs of Cato (2),3
BIB499,Go forth myn hert,3
BIB503,O thou Fortune,3
BIB537,Dialogue of the Friend and the Fellow (ME translation of Alain Chartier's Dialogus familiaris),3
BIB573,Treatise on the Astrolabe: Supplementary Propositions,3
BIB575,Book of the Duchess,3
BIB578,Complaynt d'Amours,3
BIB612,House of Fame,3
BIB624,Envoy to Scogan,3
BIB628,Against Women Unconstant,3
BIB632,Guy de Chauliac's Grande Chirurgie (ME version 4),3
BIB714,Complaint Against Hope,3
BIB718,Complaint of Our Lady,3
BIB735,Form of Coronation of the Kings and Queens of England,3
BIB774,Craft of Dying,3
BIB852,Desert of Religion,3
BIB857,Dialogue between Saint Bernard and the Virgin (2),3
BIB862,"Dialogue between Spearman Death and a King, a Knight, and an Archbishop",3
BIB880,Diseases of Women (3),3
BIB1128,Dream Book (2),3
BIB1146,Earth Upon Earth (1),3
BIB1232,Events in the North During the Reign of Edward IV ('The Siege of Bamburgh'),3
BIB1324,The Governance of England,3
BIB1365,"Chronicle, Version A",3
BIB1409,Guy of Warwick (1),3
BIB1419,Harrowing of Hell,3
BIB1425,The Holy Book Gratia Dei,3
BIB1475,Ars Sciendi Mori,3
BIB1507,King Horn,3
BIB1571,Tale of an Incestuous Daughter,3
BIB1600,Three indentures in BL Additional Charters,3
BIB1636,The Infancy of Christ,3
BIB1841,Wycliffite Revised Version of the Rolle glossed Psalter (recension 3),3
BIB1919,Jack Upland,3
BIB1948,King of Tars,3
BIB1949,A Ladder of Four Rungs,3
BIB1950,Miracle of the Lady who Buried the Host,3
BIB1970,Chronique (French text),3
BIB1982,Lessons of the Dirige (2),3
BIB1997,Legal Glossary in the Red Book of the Exchequer and related texts,3
BIB2030,Letters of the Cely Family (etc.),3
BIB2093,Liber Aureus,3
BIB2110,The Life of Soul,3
BIB2118,The Little Children's Book (1),3
BIB2152,Aesop's Fables,3
BIB2156,Ave jesse virgula,3
BIB2160,Ballade at the Reverence of Our Lady,3
BIB2162,Bycorne and Chychevache,3
BIB2178,Death's Warning,3
BIB2180,De profundis,3
BIB2197,An Exhortation to Priests,3
BIB2198,Exposition of Pater Noster,3
BIB2217,Ballade to King Henry VI on His Coronation,3
BIB2235,Treatise for Laundresses,3
BIB2236,Letabundus,3
BIB2242,Pain and Sorrow of Evil Marriage,3
BIB2246,Misericordias domini in eternum cantabo,3
BIB2261,Pilgrimage of the Life of Man,3
BIB2264,Psalm 102,3
BIB2267,Prayer to Saint Edmund,3
BIB2282,Prayer to Saint Ursula,3
BIB2294,Seven Wise Counsels (1),3
BIB2305,Lives of Sts. Edmund and Fremund,3
BIB2308,Legend of Saint George,3
BIB2309,Life of Saint Giles,3
BIB2310,Life of Saint Margaret,3
BIB2327,Nine Properties of Wine,3
BIB2350,"The Chronicle of England, Part 1",3
BIB2384,"Pseudo-Augustine, Meditation (ME version)",3
BIB2419,Festial (De Festo Sancti Alkemundi Salopie),3
BIB2420,Festial (Sermon for Parish Priests),3
BIB2424,Festial (Sermon for St. Winifred's Day),3
BIB2445,"Mondeville's Surgery, Second Treatise (ME version)",3
BIB2585,Northern Homily Cycle: Sermon for the Feast of Corpus Christi,3
BIB2586,Northern Homily Cycle: The Devil as Physician,3
BIB2593,Northern Homily Cycle: St. John and the Boy,3
BIB2594,Northern Homily Cycle: Herod and John the Baptist,3
BIB2595,Northern Homily Cycle: Knight Who Did Penance Among Worms,3
BIB2598,Northern Homily Cycle: Mary Magdalene,3
BIB2599,"Northern Homily Cycle: Sts. Martin, Anthony, and Machary",3
BIB2600,Northern Homily Cycle: A Monk Returns from Death,3
BIB2601,Northern Homily Cycle: Narrationes,3
BIB2602,Northern Homily Cycle: Sermon for Christmas Day Eve and Morn,3
BIB2603,"Northern Homily Cycle: The Northern Passion, expanded version",3
BIB2605,Northern Homily Cycle: The Pilgrim of St. James,3
BIB2609,Northern Homily Cycle: The Widow's Candle,3
BIB2614,The Gospel of Nicodemus (2),3
BIB2622,Nine Points (4),3
BIB2626,Ordinal of Alchemy,3
BIB2632,Northern Verse Psalter (Surtees Psalter),3
BIB2652,The Orchard of Syon,3
BIB2673,Sir Orfeo,3
BIB2719,The Book of Privy Counselling,3
BIB2774,Piers of Fulham's Conceits in Love,3
BIB2778,The Pilgrimage of the Life of Man,3
BIB2819,"Piers Plowman, A Version (2)",3
BIB2884,"Pseudo-Augustine, De Vita Christiana (ME version)",3
BIB2887,Legal Advice to Purchasers of Land,3
BIB2988,A Revelation of Purgatory Shown to a Holy Woman,3
BIB3011,Epistle of St Machary,3
BIB3089,Christine de Pizan's Epistle of Othea to Hector (ME version),3
BIB3147,Stanzaic Life of Christ,3
BIB3153,South English Legendary: St. Augustine of Canterbury,3
BIB3159,South English Legendary: St. Bridget of Ireland (2),3
BIB3161,South English Legendary: St. Christopher,3
BIB3162,"South English Legendary: Temporale (Conception of Mary, extracts)",3
BIB3170,South English Legendary: Edward the Confessor,3
BIB3172,South English Legendary: St. Eustace,3
BIB3179,South English Legendary: Pope Gregory the Great,3
BIB3180,South English Legendary: St. Guthlac,3
BIB3192,South English Legendary: Mary Magdalen (2),3
BIB3197,South English Legendary: Temporale (Ministry and Passion of Christ),3
BIB3206,South English Legendary: Temporale (Prologue to the Conception of Mary),3
BIB3253,The Squire of Low Degree,3
BIB3293,Life of Saint Erasmus,3
BIB3307,St. Katherine of Alexandria (1) (Katherine-group version in alliterative prose),3
BIB3308,St. Katherine of Alexandria (2) (verse life in Auchinleck MS),3
BIB3309,"St. Katherine of Alexandria (3) (15th-century prose version, Kurvinen's  'd')",3
BIB3314,St. Margaret of Antioch (2),3
BIB3388,Sawles Warde,3
BIB3414,Three Considerations Necessary to the Good Governance of a Prince,3
BIB3442,Treatise on the Elections of Times,3
BIB3466,The Tree and Twelve Fruits of the Holy Ghost,3
BIB3468,Trental of St. Gregory (2),3
BIB3493,Twelve Profits of Tribulation (Book of Tribulation),3
BIB3504,"Vegetius, De Re Militari (ME verse paraphrase)",3
BIB3517,The Book of Vices and Virtues,3
BIB3528,"De Visitacione Infirmorum, ME version (1)",3
BIB3550,Richard of Wallingford's Exafrenon Prognosticorum Temporis (ME version),3
BIB3616,"Wycliffite Bible (later version), Marginal Glosses and Comments in 1 Corinthians",3
BIB3618,"Wycliffite Bible (later version), Marginal Glosses and Comments in Acts",3
BIB3631,"Wycliffite Bible (later version), Marginal Glosses and Comments in Isaiah",3
BIB3658,"Wycliffite Bible (later version), Prefatory Epistles of St. Jerome",3
BIB3805,Revisions of Stephen Scrope's Dicts and Sayings of the Philosophers,3
BIB3809,Glosses in Various Worcester Manuscripts,3
BIB3831,A Comment on the Seven Deadly Sins (Wycliffite tract),3
BIB3834,Wycliffite Statement of Belief Concerning the Eucharist (1),3
BIB3846,Commentary on the Pater Noster in the Wycliffite Lay Folks' Catechism,3
BIB3855,Omnis Plantacio (Wycliffite Sermon),3
BIB3887,Twelve Conclusions of the Lollards (Wycliffite tract),3
BIB4038,As holy kyrke makys,3
BIB4102,Bi a wode,3
BIB4107,Bi west,3
BIB4175,Erliche in þe morwenyng,3
BIB4189,Fadur and sone,3
BIB4340,Heil be þou marie þe,3
BIB4403,Holy Writ seyȝt,3
BIB4506,Ihesu þat hast,3
BIB4527,In a Chirche,3
BIB4644,Kynge of grace,3
BIB4689,Looke well,3
BIB4827,My dere sone wher,3
BIB4918,Of spayn,3
BIB4954,On hire is al,3
BIB5162,There is no creatour,3
BIB5205,This is goddis,3
BIB5380,Whi is þis world,3
BIB5422,Worldes blis ne last,3
BIB5730,Golden Legend: Sixtus (GiL107),3
BIB5799,Golden Legend: Conception of the Virgin (GiL177),3
BIB5807,Golden Legend Supplement: Edmund of Abingdon (GiL.Suppl.6),3
BIB5811,Golden Legend Supplement: King Edward (GiL.Suppl.10),3
BIB5814,Golden Legend Supplement: St. Oswald (GiL.Suppl.13),3
BIB5816,Golden Legend Supplement: St. Aldhelm (GiL.Suppl.15),3
BIB5817,Golden Legend Supplement: St. Theophile (GiL.Suppl.16),3
BIB5818,Golden Legend Supplement: St. Swithun (GiL.Suppl.17),3
BIB5819,Golden Legend Supplement: St. Kenelm (GiL.Suppl.18),3
BIB5820,Golden Legend Supplement: St. Chad (GiL.Suppl.19),3
BIB5821,Golden Legend Supplement: St. Cuthbert (GiL.Suppl.20),3
BIB5823,Golden Legend Supplement: St. Dorothy (GiL.Suppl.22),3
BIB5824,Golden Legend Supplement: St. Leger (GiL.Suppl.25),3
BIB5825,Golden Legend Supplement: St. Brendan (GiL.Suppl.26),3
BIB5831,South English Legendary: Life of St. Edburga,3
BIB5833,South English Legendary: Life of St. Etheldreda,3
BIB6096,"Wycliffite Gospel Commentaries or 'Glossed Gospels,' John",3
BIB6110,Abbreviated Psalter (2),3
BIB6123,The 'Northern Macer': Macer Floridus de Viribus Herbarum (ME version 2),3
BIB6200,Glosses on the Distigium ('Cornutus Antiquus'),3
BIB6201,Glosses in the Merarium,3
BIB131,Adam and Eve (1),2
BIB138,Sermons on Gospel pericopes,2
BIB156,De cura accipitrum,2
BIB158,Glosses in Manuscripts of Aelfric's Homilies,2
BIB172,De arte lacrimandi,2
BIB183,Sir Amadace,2
BIB211,"Arms, Arming and Equipment for a Man Fighting on Foot",2
BIB255,Ave Maria,2
BIB256,Ave Maria and Other Prayers,2
BIB271,Guiscardo,2
BIB273,The Bruce,2
BIB274,Barlaam and Josaphat (1),2
BIB289,Benvenutus Grassus on the Eye (Middle English version (2)),2
BIB312,Book of Ghostly Grace,2
BIB313,Estate Book of Henry de Bray,2
BIB318,The Book of Physiognomy,2
BIB320,Book for a Simple and Devout Woman,2
BIB324,Black Books of the Admiralty,2
BIB362,Lives of the Saints,2
BIB367,The Rule of the Life of Our Lady (ME version of chapter 3 of Meditationes Vitae Christi),2
BIB374,Metrical Paraphrase of the Penitential Psalms (1),2
BIB379,"Britton (legal treatise), part 1",2
BIB392,Prose Brut (ME version concluding in 1436),2
BIB394,Prose Brut (first ME version concluding in 1461),2
BIB395,Prose Brut (a pair of ME continuations 1377-1461),2
BIB401,John of Burgundy's longer Book on the Plague (ME version with astrological prologue),2
BIB403,Plague Treatise based on John of Burgundy,2
BIB407,Chronicle of Meaux Abbey,2
BIB410,Three Prose Exempla Translated from Caesarius of Heisterbach and Humbert of Romans,2
BIB424,Abbreviation of Chronicles,2
BIB485,Catholicon Anglicum,2
BIB487,Distichs of Cato (1),2
BIB496,Alas mercy,2
BIB497,Ayens the comyng,2
BIB498,For the reward,2
BIB500,Myn hert hath,2
BIB504,So fayre,2
BIB505,When shal thow,2
BIB506,Ye schal be,2
BIB507,Poems,2
BIB511,Pierre de Masse's Challenge to Combat,2
BIB532,Charter of Henry II,2
BIB577,Envoy to Bukton,2
BIB579,Complaint to his Lady,2
BIB604,Chaucer's Canterbury Tales: Spurious Squire-Wife Link,2
BIB609,The Former Age,2
BIB668,The Two Ways,2
BIB671,Sir Cleges,2
BIB726,Constitutions of Masonry (1),2
BIB729,Continual Meditation,2
BIB734,Coronation of Henry VI,2
BIB772,Coventry Weavers' Pageant,2
BIB812,Death of Edward I,2
BIB813,Death of Edward III,2
BIB815,Death of the Duke of Suffolk,2
BIB848,Sir Degrevant,2
BIB856,Dialogue between Saint Bernard and the Virgin (1),2
BIB872,"Dionysius' Hid Divinity (De Mystica Theologia, ME version)",2
BIB875,Disce Mori,2
BIB883,Dispute between a Good Man and the Devil,2
BIB885,Dispute between the Virgin and the Cross,2
BIB1105,Documents relating to the Monastery of St. Alban's,2
BIB1136,Duke of Burgundy,2
BIB1147,Earth Upon Earth (2),2
BIB1157,Elegy for the Tomb of Lord Cromwell,2
BIB1158,Eleven Pains of Hell (1),2
BIB1160,Eleven Pains of Hell (3),2
BIB1313,Form of Confession (1),2
BIB1318,Form of Excommunication (3),2
BIB1319,Form of the Office of Baptism,2
BIB1326,On the Title of the House of York,2
BIB1333,The Friar and the Boy,2
BIB1355,The Ghost of Guy (1),2
BIB1356,The Ghost of Guy (2),2
BIB1364,The Golden Litany,2
BIB1381,Confessio Amantis (supplementary passages and revised preface of second recension),2
BIB1383,Sir Gowther,2
BIB1411,Guy of Warwick (3),2
BIB1412,Guy of Warwick (4),2
BIB1414,The Battle of Halidon Hill,2
BIB1423,Havelok the Dane,2
BIB1453,Polychronicon,2
BIB1457,Of Angels' Song,2
BIB1464,"History of the Monastery at Abingdon, part 1",2
BIB1465,"History of the Monastery at Abingdon, part 2",2
BIB1469,Hali Meidenhad,2
BIB1481,Complaint,2
BIB1483,Dialogus cum amico,2
BIB1489,Tale of Jonathas,2
BIB1490,Tale of Jereslaus's Wife and Moralization,2
BIB1493,A Miracle of the Virgin,2
BIB1500,Regement of Princes (Envoy),2
BIB1515,How the Good Man Taught His Son (1),2
BIB1516,How the Good Man Taught His Son (2),2
BIB1517,How the Good Man Taught His Son (3),2
BIB1548,Imitation of Christ,2
BIB1594,"Indentures abitrating the enclosures and boundaries of Furness Abbey, Lancashire",2
BIB1630,Early English Subsidy Rolls,2
BIB1837,Wycliffite Revised Version of the Rolle glossed Canticles (recension 2),2
BIB1928,John of Bridlington,2
BIB1930,Jousts of Peace,2
BIB1964,Lament of the Duchess of Gloucester,2
BIB1968,Lanfranc's Complete Art of Surgery (ME version),2
BIB1969,Lanfranc's Small Surgery (partial ME version),2
BIB1975,The Brut,2
BIB2000,Legal Glossary in John Trevisa's ME Version of Higden's Polychronicon,2
BIB2005,Laws of Edward the Confessor (2),2
BIB2006,Laws of Henry I,2
BIB2045,Letters of the Reign of Henry IV,2
BIB2123,A Lovesong of Our Lady,2
BIB2125,Life of Our Lady,2
BIB2138,London Lickpenny,2
BIB2147,A Lutel Soth Sermon,2
BIB2154,Amor vincit omnia mentiris quod pecunia,2
BIB2158,Ave regina celorum,2
BIB2163,Benedictus deus in donis suis,2
BIB2167,The Churl and the Bird (interpolated stanzas),2
BIB2170,Christe qui lux est et dies,2
BIB2173,Complaint for My Lady of Gloucester and Holland,2
BIB2176,Procession of Corpus Christi,2
BIB2179,Defense of Holy Church,2
BIB2185,Legend of Dan Joos,2
BIB2192,Ballade on a New Year's Gift of an Eagle,2
BIB2194,They That No While Endure (2),2
BIB2200,The Fifteen Joys of Our Lady,2
BIB2209,Gaude virgo mater christi,2
BIB2210,A Gentlewoman's Lament,2
BIB2211,Marriage of Gloucester,2
BIB2216,That Now is Hay Sometime Was Grass,2
BIB2225,On the Image of Pity,2
BIB2226,Invocation to Saint Anne,2
BIB2230,Song of Just Measure,2
BIB2232,Verses on the Kings of England (verses added to Lydgate's poem for earlier kings),2
BIB2241,Queen Margaret's Entry into London,2
BIB2255,On the Mutability of Man's Nature,2
BIB2256,My Lady Dear,2
BIB2263,Praise of Peace,2
BIB2269,"Prayer to Saints Katherine, Margaret and Magdalene",2
BIB2276,Prayer in Old Age,2
BIB2277,Prayer to Saint Ositha,2
BIB2284,Regina celi letare,2
BIB2285,Rex Salamon,2
BIB2290,Saying of the Nightingale,2
BIB2293,Everything to His Semblable,2
BIB2303,The Eight Verses of Saint Bernard (2),2
BIB2313,Sudden Fall of Princes,2
BIB2341,Works,2
BIB2346,Mandeville's Travels (3),2
BIB2351,"The Chronicle of England, Part 2",2
BIB2370,Maximian,2
BIB2381,Meditation on the Passion and the Three Arrows of Doomsday,2
BIB2406,Palmistry,2
BIB2422,Festial (sections in MSS Cld A.2 and Hrl 2403 only),2
BIB2427,Mirror to the Devout,2
BIB2430,The Mirror of Our Lady,2
BIB2434,The Mirror of St. Edmund (1),2
BIB2435,The Mirror of St. Edmund (2),2
BIB2451,Metrical Version of the Old Testament,2
BIB2452,Metrical Version of the Old Testament (Antiochus),2
BIB2453,Metrical Version of the Old Testament (The Mother With Seven Boys),2
BIB2455,Mourning of the Hunted Hare,2
BIB2456,Chronica Maiora,2
BIB2582,Northern Homily Cycle: St. Alexius,2
BIB2584,Northern Homily Cycle: St. Cecilia,2
BIB2587,Northern Homily Cycle: Sermon for the Sunday after Christmas,2
BIB2590,Northern Homily Cycle: Giezi and Naaman,2
BIB2596,"Northern Homily Cycle: Legendary, part 1",2
BIB2607,Northern Homily Cycle: Theophilus,2
BIB2608,Northern Homily Cycle: Our Lady Comes to the Devil Instead of the Victim,2
BIB2618,The Nightingale,2
BIB2619,Nine Points (1),2
BIB2643,Octavian (1),2
BIB2650,On the Evil State of England,2
BIB2676,Orison of Our Lord,2
BIB2677,Ormulum,2
BIB2685,The Owl and the Nightingale,2
BIB2687,"Palladius, De Re Rustica (ME version)",2
BIB2689,Palmistry (2),2
BIB2694,The Parliament of the Three Ages,2
BIB2740,Sir Penny (Narracio de Domino Denarii),2
BIB2742,A Pennyworth of Wit (2),2
BIB2815,King Ponthus,2
BIB2823,Piers the Plowman's Creed,2
BIB2835,Primer: Litany,2
BIB2836,Primer: Magnificat,2
BIB2838,Primer: Te Deum,2
BIB2870,Miracles and Prophecies of St. Thomas of Canterbury,2
BIB2880,The Wise Man's Proverbs (Proverbs of Wisdom),2
BIB2883,Our Lady's Psalter (How Our Lady's Psalter Was Made),2
BIB2888,Epilogue to the Wycliffite 'Glossed Gospels' Long Commentary on Matthew,2
BIB2900,Quatrefoil of Love,2
BIB2901,Questions between the Master of Oxford and his Clerk,2
BIB2911,Record of Bluemantle Pursuivant,2
BIB2992,The Revelations of St. Birgitta of Sweden,2
BIB3002,Epistle To Edward IV,2
BIB3003,Mystery of Alchemists,2
BIB3010,The Bee and the Stork,2
BIB3012,The Commandment of Love to God,2
BIB3014,Desire and Delight,2
BIB3018,Ghostly Gladness,2
BIB3028,All vanitese,2
BIB3030,Ihesu god sone,2
BIB3031,Luf es lyf,2
BIB3033,þi ioy,2
BIB3055,Romance of the Rose,2
BIB3060,Rule and Testament of St. Francis (1),2
BIB3078,Sarum Calendar,2
BIB3079,A Satirical Proclamation,2
BIB3081,Sayings of the Fathers,2
BIB3082,Sayings of Saint Bede,2
BIB3086,Moral Ballade,2
BIB3112,Sermon Beginning with the lyric 'Liþer lok and tuingling',2
BIB3121,The Seven Sages (2),2
BIB3126,Book Motto,2
BIB3128,"The Death of James Stewart, King of Scots",2
BIB3138,The Siege of Calais,2
BIB3150,South English Legendary: St. Andrew the Apostle,2
BIB3152,South English Legendary: Assumption of the Virgin,2
BIB3156,"South English Legendary: Blaise, Bishop of Sebastea",2
BIB3166,South English Legendary: Miracle of the Devil in Service,2
BIB3169,"South English Legendary: St. Edmund, King of East Anglia",2
BIB3177,South English Legendary: Martyrdom of St. George,2
BIB3184,South English Legendary: Judas Iscariot,2
BIB3185,South English Legendary: St. Juliana of Cumae,2
BIB3186,South English Legendary: St. Katherine of Alexandria,2
BIB3188,South English Legendary: Miracle of the Jewish Boy,2
BIB3189,South English Legendary: Longinus,2
BIB3193,South English Legendary: St. Margaret of Antioch,2
BIB3198,"South English Legendary:Temporale (""Expanded Nativity,"" part 2, in Egerton 1993 and Bodley 779)",2
BIB3202,South English Legendary: Miracle of the Oxford Scholar,2
BIB3205,South English Legendary: Pilate,2
BIB3210,South English Legendary: St. Swithun,2
BIB3211,South English Legendary: St. Theophilus,2
BIB3212,South English Legendary: Miracle of Toledo,2
BIB3213,South English Legendary: Miracle of the Monk Who Could Learn Only Ave Maria,2
BIB3214,South English Legendary: Miracle: Our Lady Comes to the Devil,2
BIB3259,Life of Saint Alexis (2),2
BIB3261,Life of Saint Alexis (4),2
BIB3264,Life of Saint Anne (2),2
BIB3265,Life of Saint Anne (3),2
BIB3285,Life of Saint Dorothy (1),2
BIB3287,Life of Saint Dorothy (3),2
BIB3295,"St. Etheldreda, Abbess of Ely",2
BIB3296,St. Eustace,2
BIB3306,St. Juliana of Cumae,2
BIB3313,St. Margaret of Antioch (1),2
BIB3315,St. Margaret of Antioch (3),2
BIB3326,St. Patrick's Purgatory (2),2
BIB3394,Two Tales of Contrition (attributed to Caesarius of Heisterbach),2
BIB3396,A Talking of the Love of God,2
BIB3401,Ten Articles of William I,2
BIB3402,Terms of Association (1),2
BIB3406,Surgical Treatise attributed to Theodoric of Cervia (ME version),2
BIB3417,The Three Kings of Cologne (3),2
BIB3426,The Thrush and the Nightingale,2
BIB3434,Tournament of Tottenham,2
BIB3465,"Successive marriage Contracts for the Dauphin Charles (son of Louis XI) and Elizabeth (daughter of Edward IV) and Margaret of Austria, 1475 and 1482",2
